,gemeente,postcode,gemiddelde_woz_waarde_woning,gemiddelde_woz_waarde_gemeente,klasse_woz
3116,Hoogeveen,7911,246,193.66666666666666,Laag
3117,Hoogeveen,7912,208,193.66666666666666,Laag
3118,Hoogeveen,7913,195,193.66666666666666,Laag
3119,Hoogeveen,7914,194,193.66666666666666,Laag
3120,Hoogeveen,7916,183,193.66666666666666,Laag
3121,Hoogeveen,7918,191,193.66666666666666,Laag
3122,Hoogeveen,7926,255,193.66666666666666,Laag
3123,Hoogeveen,7931,255,193.66666666666666,Laag
3124,Hoogeveen,7933,209,193.66666666666666,Laag
3125,Hoogeveen,7934,232,193.66666666666666,Laag
3126,Hoogeveen,7936,218,193.66666666666666,Laag
3127,Westerveld,7933,209,267.7307692307692,Middel-Hoog
3128,Westerveld,7963,261,267.7307692307692,Middel-Hoog
3129,Westerveld,7964,331,267.7307692307692,Middel-Hoog
3130,Westerveld,7971,238,267.7307692307692,Middel-Hoog
3131,Westerveld,7973,233,267.7307692307692,Middel-Hoog
3132,Westerveld,7974,217,267.7307692307692,Middel-Hoog
3133,Westerveld,7975,251,267.7307692307692,Middel-Hoog
3134,Westerveld,7981,234,267.7307692307692,Middel-Hoog
3135,Westerveld,7983,290,267.7307692307692,Middel-Hoog
3136,Westerveld,7984,274,267.7307692307692,Middel-Hoog
3137,Westerveld,7985,326,267.7307692307692,Middel-Hoog
3138,Westerveld,7986,366,267.7307692307692,Middel-Hoog
3139,Westerveld,7991,269,267.7307692307692,Middel-Hoog
3140,Westerveld,8351,284,267.7307692307692,Middel-Hoog
3141,Westerveld,8381,211,267.7307692307692,Middel-Hoog
3142,Westerveld,8382,269,267.7307692307692,Middel-Hoog
3143,Westerveld,8383,295,267.7307692307692,Middel-Hoog
3144,Westerveld,8384,151,267.7307692307692,Middel-Hoog
3145,Westerveld,8385,246,267.7307692307692,Middel-Hoog
3146,Westerveld,8386,359,267.7307692307692,Middel-Hoog
3147,Westerveld,8387,290,267.7307692307692,Middel-Hoog
3148,Westerveld,8437,226,267.7307692307692,Middel-Hoog
3149,Westerveld,8438,382,267.7307692307692,Middel-Hoog
3150,Westerveld,8439,323,267.7307692307692,Middel-Hoog
3151,Westerveld,9417,254,267.7307692307692,Middel-Hoog
3152,Westerveld,9423,172,267.7307692307692,Middel-Hoog
3153,Meppel,7941,176,239.5,Middel-Hoog
3154,Meppel,7942,133,239.5,Middel-Hoog
3155,Meppel,7943,201,239.5,Middel-Hoog
3156,Meppel,7944,196,239.5,Middel-Hoog
3157,Meppel,7948,236,239.5,Middel-Hoog
3158,Meppel,7949,249,239.5,Middel-Hoog
3159,Meppel,7965,410,239.5,Middel-Hoog
3160,Meppel,7966,315,239.5,Middel-Hoog
3161,Steenwijkerland,7946,218,236.53125,Middel
3162,Steenwijkerland,7973,233,236.53125,Middel
3163,Steenwijkerland,8066,259,236.53125,Middel
3164,Steenwijkerland,8325,174,236.53125,Middel
3165,Steenwijkerland,8326,234,236.53125,Middel
3166,Steenwijkerland,8331,148,236.53125,Middel
3167,Steenwijkerland,8332,188,236.53125,Middel
3168,Steenwijkerland,8333,172,236.53125,Middel
3169,Steenwijkerland,8334,221,236.53125,Middel
3170,Steenwijkerland,8335,217,236.53125,Middel
3171,Steenwijkerland,8336,317,236.53125,Middel
3172,Steenwijkerland,8337,245,236.53125,Middel
3173,Steenwijkerland,8338,212,236.53125,Middel
3174,Steenwijkerland,8339,265,236.53125,Middel
3175,Steenwijkerland,8341,178,236.53125,Middel
3176,Steenwijkerland,8342,295,236.53125,Middel
3177,Steenwijkerland,8343,204,236.53125,Middel
3178,Steenwijkerland,8344,261,236.53125,Middel
3179,Steenwijkerland,8345,294,236.53125,Middel
3180,Steenwijkerland,8346,380,236.53125,Middel
3181,Steenwijkerland,8347,267,236.53125,Middel
3182,Steenwijkerland,8355,264,236.53125,Middel
3183,Steenwijkerland,8356,198,236.53125,Middel
3184,Steenwijkerland,8361,291,236.53125,Middel
3185,Steenwijkerland,8363,352,236.53125,Middel
3186,Steenwijkerland,8371,177,236.53125,Middel
3187,Steenwijkerland,8373,222,236.53125,Middel
3188,Steenwijkerland,8374,160,236.53125,Middel
3189,Steenwijkerland,8375,188,236.53125,Middel
3190,Steenwijkerland,8376,204,236.53125,Middel
3191,Steenwijkerland,8377,247,236.53125,Middel
3192,Steenwijkerland,8378,284,236.53125,Middel
3193,Zwolle,8011,209,262.68,Middel-Hoog
3194,Zwolle,8012,180,262.68,Middel-Hoog
3195,Zwolle,8013,175,262.68,Middel-Hoog
3196,Zwolle,8014,195,262.68,Middel-Hoog
3197,Zwolle,8015,256,262.68,Middel-Hoog
3198,Zwolle,8016,231,262.68,Middel-Hoog
3199,Zwolle,8017,255,262.68,Middel-Hoog
3200,Zwolle,8019,385,262.68,Middel-Hoog
3201,Zwolle,8021,145,262.68,Middel-Hoog
3202,Zwolle,8022,136,262.68,Middel-Hoog
3203,Zwolle,8023,209,262.68,Middel-Hoog
3204,Zwolle,8024,290,262.68,Middel-Hoog
3205,Zwolle,8025,315,262.68,Middel-Hoog
3206,Zwolle,8026,379,262.68,Middel-Hoog
3207,Zwolle,8028,375,262.68,Middel-Hoog
3208,Zwolle,8031,145,262.68,Middel-Hoog
3209,Zwolle,8032,183,262.68,Middel-Hoog
3210,Zwolle,8033,202,262.68,Middel-Hoog
3211,Zwolle,8034,613,262.68,Middel-Hoog
3212,Zwolle,8035,508,262.68,Middel-Hoog
3213,Zwolle,8041,312,262.68,Middel-Hoog
3214,Zwolle,8042,221,262.68,Middel-Hoog
3215,Zwolle,8043,233,262.68,Middel-Hoog
3216,Zwolle,8044,247,262.68,Middel-Hoog
3217,Zwolle,9999,168,262.68,Middel-Hoog
3218,Hattem,8051,254,246.0,Middel-Hoog
3219,Hattem,8052,238,246.0,Middel-Hoog
3220,Raalte,8055,255,239.45454545454547,Middel-Hoog
3221,Raalte,8101,211,239.45454545454547,Middel-Hoog
3222,Raalte,8102,206,239.45454545454547,Middel-Hoog
3223,Raalte,8103,243,239.45454545454547,Middel-Hoog
3224,Raalte,8105,258,239.45454545454547,Middel-Hoog
3225,Raalte,8106,254,239.45454545454547,Middel-Hoog
3226,Raalte,8107,247,239.45454545454547,Middel-Hoog
3227,Raalte,8111,235,239.45454545454547,Middel-Hoog
3228,Raalte,8112,238,239.45454545454547,Middel-Hoog
3229,Raalte,8141,234,239.45454545454547,Middel-Hoog
3230,Raalte,8144,253,239.45454545454547,Middel-Hoog
3231,Zwartewaterland,8061,197,226.2,Middel
3232,Zwartewaterland,8064,195,226.2,Middel
3233,Zwartewaterland,8094,247,226.2,Middel
3234,Zwartewaterland,8281,204,226.2,Middel
3235,Zwartewaterland,8291,288,226.2,Middel
3236,Nunspeet,8071,243,303.0,Hoog
3237,Nunspeet,8072,233,303.0,Hoog
3238,Nunspeet,8075,302,303.0,Hoog
3239,Nunspeet,8076,389,303.0,Hoog
3240,Nunspeet,8077,348,303.0,Hoog
3241,Oldebroek,8079,274,256.1666666666667,Middel-Hoog
3242,Oldebroek,8091,230,256.1666666666667,Middel-Hoog
3243,Oldebroek,8094,247,256.1666666666667,Middel-Hoog
3244,Oldebroek,8095,257,256.1666666666667,Middel-Hoog
3245,Oldebroek,8096,247,256.1666666666667,Middel-Hoog
3246,Oldebroek,8097,282,256.1666666666667,Middel-Hoog
3247,Elburg,8081,213,241.0,Middel-Hoog
3248,Elburg,8082,257,241.0,Middel-Hoog
3249,Elburg,8084,219,241.0,Middel-Hoog
3250,Elburg,8085,275,241.0,Middel-Hoog
3251,Olst-Wijhe,8121,206,290.8,Hoog
3252,Olst-Wijhe,8124,269,290.8,Hoog
3253,Olst-Wijhe,8131,223,290.8,Hoog
3254,Olst-Wijhe,8196,314,290.8,Hoog
3255,Olst-Wijhe,8198,442,290.8,Hoog
3256,Epe,8161,267,261.85714285714283,Middel-Hoog
3257,Epe,8162,273,261.85714285714283,Middel-Hoog
3258,Epe,8166,315,261.85714285714283,Middel-Hoog
3259,Epe,8167,304,261.85714285714283,Middel-Hoog
3260,Epe,8171,258,261.85714285714283,Middel-Hoog
3261,Epe,8172,198,261.85714285714283,Middel-Hoog
3262,Epe,8611,218,261.85714285714283,Middel-Hoog
3263,Heerde,8181,256,277.5,Hoog
3264,Heerde,8191,244,277.5,Hoog
3265,Heerde,8193,322,277.5,Hoog
3266,Heerde,8194,288,277.5,Hoog
3267,Lelystad,8211,450,217.3125,Middel
3268,Lelystad,8212,174,217.3125,Middel
3269,Lelystad,8219,320,217.3125,Middel
3270,Lelystad,8222,478,217.3125,Middel
3271,Lelystad,8223,119,217.3125,Middel
3272,Lelystad,8224,130,217.3125,Middel
3273,Lelystad,8225,133,217.3125,Middel
3274,Lelystad,8226,160,217.3125,Middel
3275,Lelystad,8231,140,217.3125,Middel
3276,Lelystad,8232,140,217.3125,Middel
3277,Lelystad,8233,109,217.3125,Middel
3278,Lelystad,8241,383,217.3125,Middel
3279,Lelystad,8242,172,217.3125,Middel
3280,Lelystad,8243,155,217.3125,Middel
3281,Lelystad,8244,196,217.3125,Middel
3282,Lelystad,8245,218,217.3125,Middel
3283,Dronten,8251,180,191.0,Laag
3284,Dronten,8252,214,191.0,Laag
3285,Dronten,8253,243,191.0,Laag
3286,Dronten,8254,157,191.0,Laag
3287,Dronten,8255,177,191.0,Laag
3288,Dronten,8256,175,191.0,Laag
3289,Kampen,8261,156,231.92307692307693,Middel
3290,Kampen,8262,159,231.92307692307693,Middel
3291,Kampen,8263,259,231.92307692307693,Middel
3292,Kampen,8264,206,231.92307692307693,Middel
3293,Kampen,8265,177,231.92307692307693,Middel
3294,Kampen,8266,226,231.92307692307693,Middel
3295,Kampen,8267,246,231.92307692307693,Middel
3296,Kampen,8271,225,231.92307692307693,Middel
3297,Kampen,8274,232,231.92307692307693,Middel
3298,Kampen,8275,278,231.92307692307693,Middel
3299,Kampen,8276,290,231.92307692307693,Middel
3300,Kampen,8277,234,231.92307692307693,Middel
3301,Kampen,8278,327,231.92307692307693,Middel
3302,Noordoostpolder,8301,140,185.53333333333333,Laag
3303,Noordoostpolder,8302,211,185.53333333333333,Laag
3304,Noordoostpolder,8303,144,185.53333333333333,Laag
3305,Noordoostpolder,8304,160,185.53333333333333,Laag
3306,Noordoostpolder,8305,216,185.53333333333333,Laag
3307,Noordoostpolder,8307,186,185.53333333333333,Laag
3308,Noordoostpolder,8308,178,185.53333333333333,Laag
3309,Noordoostpolder,8309,208,185.53333333333333,Laag
3310,Noordoostpolder,8311,187,185.53333333333333,Laag
3311,Noordoostpolder,8312,197,185.53333333333333,Laag
3312,Noordoostpolder,8313,197,185.53333333333333,Laag
3313,Noordoostpolder,8314,200,185.53333333333333,Laag
3314,Noordoostpolder,8315,178,185.53333333333333,Laag
3315,Noordoostpolder,8316,186,185.53333333333333,Laag
3316,Noordoostpolder,8317,195,185.53333333333333,Laag
3317,Urk,8321,190,200.5,Laag
3318,Urk,8322,211,200.5,Laag
3319,Opsterland,8401,162,222.7058823529412,Middel
3320,Opsterland,8403,257,222.7058823529412,Middel
3321,Opsterland,8404,221,222.7058823529412,Middel
3322,Opsterland,8405,239,222.7058823529412,Middel
3323,Opsterland,8406,206,222.7058823529412,Middel
3324,Opsterland,8407,220,222.7058823529412,Middel
3325,Opsterland,8408,216,222.7058823529412,Middel
3326,Opsterland,8409,220,222.7058823529412,Middel
3327,Opsterland,9207,188,222.7058823529412,Middel
3328,Opsterland,9241,203,222.7058823529412,Middel
3329,Opsterland,9243,208,222.7058823529412,Middel
3330,Opsterland,9244,223,222.7058823529412,Middel
3331,Opsterland,9245,225,222.7058823529412,Middel
3332,Opsterland,9246,354,222.7058823529412,Middel
3333,Opsterland,9247,194,222.7058823529412,Middel
3334,Opsterland,9248,247,222.7058823529412,Middel
3335,Opsterland,9249,203,222.7058823529412,Middel
3336,Heerenveen,8411,191,230.66666666666666,Middel
3337,Heerenveen,8412,274,230.66666666666666,Middel
3338,Heerenveen,8413,282,230.66666666666666,Middel
3339,Heerenveen,8414,204,230.66666666666666,Middel
3340,Heerenveen,8415,281,230.66666666666666,Middel
3341,Heerenveen,8441,164,230.66666666666666,Middel
3342,Heerenveen,8442,124,230.66666666666666,Middel
3343,Heerenveen,8443,154,230.66666666666666,Middel
3344,Heerenveen,8444,156,230.66666666666666,Middel
3345,Heerenveen,8445,354,230.66666666666666,Middel
3346,Heerenveen,8446,142,230.66666666666666,Middel
3347,Heerenveen,8447,164,230.66666666666666,Middel
3348,Heerenveen,8448,250,230.66666666666666,Middel
3349,Heerenveen,8449,251,230.66666666666666,Middel
3350,Heerenveen,8451,160,230.66666666666666,Middel
3351,Heerenveen,8452,309,230.66666666666666,Middel
3352,Heerenveen,8453,363,230.66666666666666,Middel
3353,Heerenveen,8454,243,230.66666666666666,Middel
3354,Heerenveen,8455,320,230.66666666666666,Middel
3355,Heerenveen,8456,235,230.66666666666666,Middel
3356,Heerenveen,8457,301,230.66666666666666,Middel
3357,Heerenveen,8458,225,230.66666666666666,Middel
3358,Heerenveen,8459,228,230.66666666666666,Middel
3359,Heerenveen,8465,222,230.66666666666666,Middel
3360,Heerenveen,8466,225,230.66666666666666,Middel
3361,Heerenveen,8468,229,230.66666666666666,Middel
3362,Heerenveen,8469,206,230.66666666666666,Middel
3363,Heerenveen,8491,170,230.66666666666666,Middel
3364,Heerenveen,8494,317,230.66666666666666,Middel
3365,Heerenveen,8495,176,230.66666666666666,Middel
3366,Ooststellingwerf,8421,202,215.78571428571428,Middel
3367,Ooststellingwerf,8422,267,215.78571428571428,Middel
3368,Ooststellingwerf,8423,209,215.78571428571428,Middel
3369,Ooststellingwerf,8424,235,215.78571428571428,Middel
3370,Ooststellingwerf,8425,261,215.78571428571428,Middel
3371,Ooststellingwerf,8426,180,215.78571428571428,Middel
3372,Ooststellingwerf,8427,247,215.78571428571428,Middel
3373,Ooststellingwerf,8428,269,215.78571428571428,Middel
3374,Ooststellingwerf,8431,150,215.78571428571428,Middel
3375,Ooststellingwerf,8432,251,215.78571428571428,Middel
3376,Ooststellingwerf,8433,172,215.78571428571428,Middel
3377,Ooststellingwerf,8434,205,215.78571428571428,Middel
3378,Ooststellingwerf,8435,201,215.78571428571428,Middel
3379,Ooststellingwerf,9422,172,215.78571428571428,Middel
3380,De Friese Meren,8461,213,255.49019607843138,Middel-Hoog
3381,De Friese Meren,8462,286,255.49019607843138,Middel-Hoog
3382,De Friese Meren,8463,224,255.49019607843138,Middel-Hoog
3383,De Friese Meren,8464,207,255.49019607843138,Middel-Hoog
3384,De Friese Meren,8465,222,255.49019607843138,Middel-Hoog
3385,De Friese Meren,8466,225,255.49019607843138,Middel-Hoog
3386,De Friese Meren,8467,240,255.49019607843138,Middel-Hoog
3387,De Friese Meren,8501,163,255.49019607843138,Middel-Hoog
3388,De Friese Meren,8502,255,255.49019607843138,Middel-Hoog
3389,De Friese Meren,8505,373,255.49019607843138,Middel-Hoog
3390,De Friese Meren,8506,194,255.49019607843138,Middel-Hoog
3391,De Friese Meren,8507,270,255.49019607843138,Middel-Hoog
3392,De Friese Meren,8508,232,255.49019607843138,Middel-Hoog
3393,De Friese Meren,8511,271,255.49019607843138,Middel-Hoog
3394,De Friese Meren,8512,486,255.49019607843138,Middel-Hoog
3395,De Friese Meren,8513,187,255.49019607843138,Middel-Hoog
3396,De Friese Meren,8514,276,255.49019607843138,Middel-Hoog
3397,De Friese Meren,8515,292,255.49019607843138,Middel-Hoog
3398,De Friese Meren,8516,292,255.49019607843138,Middel-Hoog
3399,De Friese Meren,8517,187,255.49019607843138,Middel-Hoog
3400,De Friese Meren,8521,195,255.49019607843138,Middel-Hoog
3401,De Friese Meren,8522,227,255.49019607843138,Middel-Hoog
3402,De Friese Meren,8523,171,255.49019607843138,Middel-Hoog
3403,De Friese Meren,8524,460,255.49019607843138,Middel-Hoog
3404,De Friese Meren,8525,202,255.49019607843138,Middel-Hoog
3405,De Friese Meren,8527,306,255.49019607843138,Middel-Hoog
3406,De Friese Meren,8528,735,255.49019607843138,Middel-Hoog
3407,De Friese Meren,8531,166,255.49019607843138,Middel-Hoog
3408,De Friese Meren,8532,300,255.49019607843138,Middel-Hoog
3409,De Friese Meren,8534,266,255.49019607843138,Middel-Hoog
3410,De Friese Meren,8535,264,255.49019607843138,Middel-Hoog
3411,De Friese Meren,8536,180,255.49019607843138,Middel-Hoog
3412,De Friese Meren,8537,199,255.49019607843138,Middel-Hoog
3413,De Friese Meren,8538,231,255.49019607843138,Middel-Hoog
3414,De Friese Meren,8539,181,255.49019607843138,Middel-Hoog
3415,De Friese Meren,8541,326,255.49019607843138,Middel-Hoog
3416,De Friese Meren,8542,237,255.49019607843138,Middel-Hoog
3417,De Friese Meren,8556,195,255.49019607843138,Middel-Hoog
3418,De Friese Meren,8561,173,255.49019607843138,Middel-Hoog
3419,De Friese Meren,8563,233,255.49019607843138,Middel-Hoog
3420,De Friese Meren,8564,301,255.49019607843138,Middel-Hoog
3421,De Friese Meren,8565,249,255.49019607843138,Middel-Hoog
3422,De Friese Meren,8566,244,255.49019607843138,Middel-Hoog
3423,De Friese Meren,8567,214,255.49019607843138,Middel-Hoog
3424,De Friese Meren,8571,282,255.49019607843138,Middel-Hoog
3425,De Friese Meren,8572,260,255.49019607843138,Middel-Hoog
3426,De Friese Meren,8573,345,255.49019607843138,Middel-Hoog
3427,De Friese Meren,8574,156,255.49019607843138,Middel-Hoog
3428,De Friese Meren,8581,226,255.49019607843138,Middel-Hoog
3429,De Friese Meren,8582,203,255.49019607843138,Middel-Hoog
3430,De Friese Meren,8583,208,255.49019607843138,Middel-Hoog
3431,Tynaarlo,8482,262,295.2,Hoog
3432,Tynaarlo,9471,225,295.2,Hoog
3433,Tynaarlo,9472,203,295.2,Hoog
3434,Tynaarlo,9473,250,295.2,Hoog
3435,Tynaarlo,9474,263,295.2,Hoog
3436,Tynaarlo,9475,400,295.2,Hoog
3437,Tynaarlo,9481,214,295.2,Hoog
3438,Tynaarlo,9482,242,295.2,Hoog
3439,Tynaarlo,9483,320,295.2,Hoog
3440,Tynaarlo,9484,353,295.2,Hoog
3441,Tynaarlo,9485,379,295.2,Hoog
3442,Tynaarlo,9491,257,295.2,Hoog
3443,Tynaarlo,9493,316,295.2,Hoog
3444,Tynaarlo,9494,217,295.2,Hoog
3445,Tynaarlo,9495,402,295.2,Hoog
3446,Tynaarlo,9496,359,295.2,Hoog
3447,Tynaarlo,9497,299,295.2,Hoog
3448,Tynaarlo,9761,218,295.2,Hoog
3449,Tynaarlo,9765,249,295.2,Hoog
3450,Tynaarlo,9766,476,295.2,Hoog
3451,S+�dwest-Frysl+�n,8551,203,205.16216216216216,Middel
3452,S+�dwest-Frysl+�n,8553,305,205.16216216216216,Middel
3453,S+�dwest-Frysl+�n,8554,303,205.16216216216216,Middel
3454,S+�dwest-Frysl+�n,8584,198,205.16216216216216,Middel
3455,S+�dwest-Frysl+�n,8601,189,205.16216216216216,Middel
3456,S+�dwest-Frysl+�n,8602,151,205.16216216216216,Middel
3457,S+�dwest-Frysl+�n,8603,181,205.16216216216216,Middel
3458,S+�dwest-Frysl+�n,8604,212,205.16216216216216,Middel
3459,S+�dwest-Frysl+�n,8605,151,205.16216216216216,Middel
3460,S+�dwest-Frysl+�n,8606,140,205.16216216216216,Middel
3461,S+�dwest-Frysl+�n,8607,195,205.16216216216216,Middel
3462,S+�dwest-Frysl+�n,8608,130,205.16216216216216,Middel
3463,S+�dwest-Frysl+�n,8611,218,205.16216216216216,Middel
3464,S+�dwest-Frysl+�n,8614,182,205.16216216216216,Middel
3465,S+�dwest-Frysl+�n,8615,188,205.16216216216216,Middel
3466,S+�dwest-Frysl+�n,8616,232,205.16216216216216,Middel
3467,S+�dwest-Frysl+�n,8617,258,205.16216216216216,Middel
3468,S+�dwest-Frysl+�n,8618,221,205.16216216216216,Middel
3469,S+�dwest-Frysl+�n,8621,203,205.16216216216216,Middel
3470,S+�dwest-Frysl+�n,8622,183,205.16216216216216,Middel
3471,S+�dwest-Frysl+�n,8623,211,205.16216216216216,Middel
3472,S+�dwest-Frysl+�n,8624,316,205.16216216216216,Middel
3473,S+�dwest-Frysl+�n,8625,207,205.16216216216216,Middel
3474,S+�dwest-Frysl+�n,8626,417,205.16216216216216,Middel
3475,S+�dwest-Frysl+�n,8627,211,205.16216216216216,Middel
3476,S+�dwest-Frysl+�n,8628,249,205.16216216216216,Middel
3477,S+�dwest-Frysl+�n,8629,202,205.16216216216216,Middel
3478,S+�dwest-Frysl+�n,8631,334,205.16216216216216,Middel
3479,S+�dwest-Frysl+�n,8632,243,205.16216216216216,Middel
3480,S+�dwest-Frysl+�n,8633,217,205.16216216216216,Middel
3481,S+�dwest-Frysl+�n,8644,185,205.16216216216216,Middel
3482,S+�dwest-Frysl+�n,8647,198,205.16216216216216,Middel
3483,S+�dwest-Frysl+�n,8651,195,205.16216216216216,Middel
3484,S+�dwest-Frysl+�n,8701,145,205.16216216216216,Middel
3485,S+�dwest-Frysl+�n,8702,230,205.16216216216216,Middel
3486,S+�dwest-Frysl+�n,8711,176,205.16216216216216,Middel
3487,S+�dwest-Frysl+�n,8713,167,205.16216216216216,Middel
3488,S+�dwest-Frysl+�n,8715,159,205.16216216216216,Middel
3489,S+�dwest-Frysl+�n,8721,178,205.16216216216216,Middel
3490,S+�dwest-Frysl+�n,8722,184,205.16216216216216,Middel
3491,S+�dwest-Frysl+�n,8723,185,205.16216216216216,Middel
3492,S+�dwest-Frysl+�n,8724,239,205.16216216216216,Middel
3493,S+�dwest-Frysl+�n,8741,236,205.16216216216216,Middel
3494,S+�dwest-Frysl+�n,8742,205,205.16216216216216,Middel
3495,S+�dwest-Frysl+�n,8743,235,205.16216216216216,Middel
3496,S+�dwest-Frysl+�n,8744,185,205.16216216216216,Middel
3497,S+�dwest-Frysl+�n,8745,217,205.16216216216216,Middel
3498,S+�dwest-Frysl+�n,8746,178,205.16216216216216,Middel
3499,S+�dwest-Frysl+�n,8747,204,205.16216216216216,Middel
3500,S+�dwest-Frysl+�n,8748,157,205.16216216216216,Middel
3501,S+�dwest-Frysl+�n,8749,163,205.16216216216216,Middel
3502,S+�dwest-Frysl+�n,8751,134,205.16216216216216,Middel
3503,S+�dwest-Frysl+�n,8752,145,205.16216216216216,Middel
3504,S+�dwest-Frysl+�n,8753,223,205.16216216216216,Middel
3505,S+�dwest-Frysl+�n,8754,169,205.16216216216216,Middel
3506,S+�dwest-Frysl+�n,8755,238,205.16216216216216,Middel
3507,S+�dwest-Frysl+�n,8756,237,205.16216216216216,Middel
3508,S+�dwest-Frysl+�n,8757,191,205.16216216216216,Middel
3509,S+�dwest-Frysl+�n,8758,264,205.16216216216216,Middel
3510,S+�dwest-Frysl+�n,8759,177,205.16216216216216,Middel
3511,S+�dwest-Frysl+�n,8761,202,205.16216216216216,Middel
3512,S+�dwest-Frysl+�n,8762,249,205.16216216216216,Middel
3513,S+�dwest-Frysl+�n,8763,194,205.16216216216216,Middel
3514,S+�dwest-Frysl+�n,8764,184,205.16216216216216,Middel
3515,S+�dwest-Frysl+�n,8765,189,205.16216216216216,Middel
3516,S+�dwest-Frysl+�n,8771,190,205.16216216216216,Middel
3517,S+�dwest-Frysl+�n,8773,195,205.16216216216216,Middel
3518,S+�dwest-Frysl+�n,8774,234,205.16216216216216,Middel
3519,S+�dwest-Frysl+�n,8821,160,205.16216216216216,Middel
3520,S+�dwest-Frysl+�n,8822,167,205.16216216216216,Middel
3521,S+�dwest-Frysl+�n,8823,169,205.16216216216216,Middel
3522,S+�dwest-Frysl+�n,9012,200,205.16216216216216,Middel
3523,S+�dwest-Frysl+�n,9013,209,205.16216216216216,Middel
3524,S+�dwest-Frysl+�n,9014,191,205.16216216216216,Middel
3525,Littenseradiel,8635,203,201.10344827586206,none
3526,Littenseradiel,8636,217,201.10344827586206,none
3527,Littenseradiel,8637,194,201.10344827586206,none
3528,Littenseradiel,8641,170,201.10344827586206,none
3529,Littenseradiel,8642,248,201.10344827586206,none
3530,Littenseradiel,8731,173,201.10344827586206,none
3531,Littenseradiel,8732,212,201.10344827586206,none
3532,Littenseradiel,8733,230,201.10344827586206,none
3533,Littenseradiel,8734,176,201.10344827586206,none
3534,Littenseradiel,8735,192,201.10344827586206,none
3535,Littenseradiel,8736,212,201.10344827586206,none
3536,Littenseradiel,8737,195,201.10344827586206,none
3537,Littenseradiel,8831,168,201.10344827586206,none
3538,Littenseradiel,8832,189,201.10344827586206,none
3539,Littenseradiel,8833,225,201.10344827586206,none
3540,Littenseradiel,8834,186,201.10344827586206,none
3541,Littenseradiel,8835,188,201.10344827586206,none
3542,Littenseradiel,8841,192,201.10344827586206,none
3543,Littenseradiel,8842,185,201.10344827586206,none
3544,Littenseradiel,8843,185,201.10344827586206,none
3545,Littenseradiel,8844,284,201.10344827586206,none
3546,Littenseradiel,8845,201,201.10344827586206,none
3547,Littenseradiel,9021,171,201.10344827586206,none
3548,Littenseradiel,9022,212,201.10344827586206,none
3549,Littenseradiel,9023,191,201.10344827586206,none
3550,Littenseradiel,9024,149,201.10344827586206,none
3551,Littenseradiel,9025,218,201.10344827586206,none
3552,Littenseradiel,9026,276,201.10344827586206,none
3553,Littenseradiel,9027,190,201.10344827586206,none
3554,Franekeradeel,8801,137,152.83333333333334,Laag
3555,Franekeradeel,8802,151,152.83333333333334,Laag
3556,Franekeradeel,8804,136,152.83333333333334,Laag
3557,Franekeradeel,8805,145,152.83333333333334,Laag
3558,Franekeradeel,8806,137,152.83333333333334,Laag
3559,Franekeradeel,8807,148,152.83333333333334,Laag
3560,Franekeradeel,8808,122,152.83333333333334,Laag
3561,Franekeradeel,8809,178,152.83333333333334,Laag
3562,Franekeradeel,8811,144,152.83333333333334,Laag
3563,Franekeradeel,8812,144,152.83333333333334,Laag
3564,Franekeradeel,8813,191,152.83333333333334,Laag
3565,Franekeradeel,8814,188,152.83333333333334,Laag
3566,Franekeradeel,8851,134,152.83333333333334,Laag
3567,Franekeradeel,8852,155,152.83333333333334,Laag
3568,Franekeradeel,8853,226,152.83333333333334,Laag
3569,Franekeradeel,8854,128,152.83333333333334,Laag
3570,Franekeradeel,8855,128,152.83333333333334,Laag
3571,Franekeradeel,8856,159,152.83333333333334,Laag
3572,Menameradiel,8816,239,178.23076923076923,Laag
3573,Menameradiel,9031,177,178.23076923076923,Laag
3574,Menameradiel,9032,187,178.23076923076923,Laag
3575,Menameradiel,9033,181,178.23076923076923,Laag
3576,Menameradiel,9034,151,178.23076923076923,Laag
3577,Menameradiel,9035,177,178.23076923076923,Laag
3578,Menameradiel,9036,159,178.23076923076923,Laag
3579,Menameradiel,9037,235,178.23076923076923,Laag
3580,Menameradiel,9038,163,178.23076923076923,Laag
3581,Menameradiel,9041,159,178.23076923076923,Laag
3582,Menameradiel,9043,174,178.23076923076923,Laag
3583,Menameradiel,9044,154,178.23076923076923,Laag
3584,Menameradiel,9045,161,178.23076923076923,Laag
3585,Harlingen,8857,165,177.6,Laag
3586,Harlingen,8861,159,177.6,Laag
3587,Harlingen,8862,143,177.6,Laag
3588,Harlingen,8871,261,177.6,Laag
3589,Harlingen,8872,160,177.6,Laag
3590,Vlieland,8899,250,250.0,Middel-Hoog
3591,Leeuwarden,8911,111,186.33333333333334,Laag
3592,Leeuwarden,8912,139,186.33333333333334,Laag
3593,Leeuwarden,8913,161,186.33333333333334,Laag
3594,Leeuwarden,8914,168,186.33333333333334,Laag
3595,Leeuwarden,8915,123,186.33333333333334,Laag
3596,Leeuwarden,8916,135,186.33333333333334,Laag
3597,Leeuwarden,8917,159,186.33333333333334,Laag
3598,Leeuwarden,8918,100,186.33333333333334,Laag
3599,Leeuwarden,8919,191,186.33333333333334,Laag
3600,Leeuwarden,8921,105,186.33333333333334,Laag
