,Soort_misdrijf,Perioden,Regio's,Provincie,Aantal_misdrijven,Misdrijven_relatief(%),Aantal_misdrijven_genormaliseerd,Aantal_misdrijven_klasse
15419,5 Verkeersmisdrijven,2017,Sint-Michielsgestel,Noord-Brabant,95.0,14.0,0.0009345794392523365,Midden
15420,6 Drugsmisdrijven,2013,Sint-Michielsgestel,Noord-Brabant,10.0,1.0,9.837678307919332e-05,Laag
15421,6 Drugsmisdrijven,2014,Sint-Michielsgestel,Noord-Brabant,10.0,1.0,9.837678307919332e-05,Laag
15422,6 Drugsmisdrijven,2015,Sint-Michielsgestel,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15423,6 Drugsmisdrijven,2016,Sint-Michielsgestel,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15424,6 Drugsmisdrijven,2017,Sint-Michielsgestel,Noord-Brabant,10.0,1.0,9.837678307919332e-05,Laag
15425,7 (Vuur)wapenmisdrijven,2013,Sint-Michielsgestel,Noord-Brabant,0.0,0.0,0.0,Laag
15426,7 (Vuur)wapenmisdrijven,2014,Sint-Michielsgestel,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15427,7 (Vuur)wapenmisdrijven,2015,Sint-Michielsgestel,Noord-Brabant,0.0,0.0,0.0,Laag
15428,7 (Vuur)wapenmisdrijven,2016,Sint-Michielsgestel,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15429,7 (Vuur)wapenmisdrijven,2017,Sint-Michielsgestel,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15430,9 Misdrijven overige wetten,2013,Sint-Michielsgestel,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15431,9 Misdrijven overige wetten,2014,Sint-Michielsgestel,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15432,9 Misdrijven overige wetten,2015,Sint-Michielsgestel,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15433,9 Misdrijven overige wetten,2016,Sint-Michielsgestel,Noord-Brabant,0.0,0.0,0.0,Laag
15434,9 Misdrijven overige wetten,2017,Sint-Michielsgestel,Noord-Brabant,0.0,0.0,0.0,Laag
15435,"Misdrijven, totaal",2013,Sint-Oedenrode,Noord-Brabant,880.0,100.0,0.008657156910969011,Hoog
15436,"Misdrijven, totaal",2014,Sint-Oedenrode,Noord-Brabant,755.0,100.0,0.007427447122479096,Hoog
15437,"Misdrijven, totaal",2015,Sint-Oedenrode,Noord-Brabant,585.0,100.0,0.005755041810132809,Hoog
15438,"Misdrijven, totaal",2016,Sint-Oedenrode,Noord-Brabant,550.0,100.0,0.0054107230693556324,Hoog
15439,"Misdrijven, totaal",2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15440,1 Vermogensmisdrijven,2013,Sint-Oedenrode,Noord-Brabant,570.0,65.0,0.005607476635514019,Hoog
15441,1 Vermogensmisdrijven,2014,Sint-Oedenrode,Noord-Brabant,475.0,63.0,0.004672897196261683,Hoog
15442,1 Vermogensmisdrijven,2015,Sint-Oedenrode,Noord-Brabant,325.0,56.0,0.0031972454500737825,Midden
15443,1 Vermogensmisdrijven,2016,Sint-Oedenrode,Noord-Brabant,315.0,58.0,0.0030988686669945896,Midden
15444,1 Vermogensmisdrijven,2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15445,"2 Vernielingen, misdr.openb.orde/gezag",2013,Sint-Oedenrode,Noord-Brabant,120.0,14.0,0.0011805213969503198,Midden
15446,"2 Vernielingen, misdr.openb.orde/gezag",2014,Sint-Oedenrode,Noord-Brabant,115.0,15.0,0.001131333005410723,Midden
15447,"2 Vernielingen, misdr.openb.orde/gezag",2015,Sint-Oedenrode,Noord-Brabant,90.0,16.0,0.0008853910477127398,Midden
15448,"2 Vernielingen, misdr.openb.orde/gezag",2016,Sint-Oedenrode,Noord-Brabant,80.0,15.0,0.0007870142646335466,Midden
15449,"2 Vernielingen, misdr.openb.orde/gezag",2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15450,3 Gewelds- en seksuele misdrijven,2013,Sint-Oedenrode,Noord-Brabant,55.0,6.0,0.0005410723069355632,Midden
15451,3 Gewelds- en seksuele misdrijven,2014,Sint-Oedenrode,Noord-Brabant,65.0,9.0,0.0006394490900147565,Midden
15452,3 Gewelds- en seksuele misdrijven,2015,Sint-Oedenrode,Noord-Brabant,45.0,8.0,0.0004426955238563699,Midden
15453,3 Gewelds- en seksuele misdrijven,2016,Sint-Oedenrode,Noord-Brabant,40.0,7.0,0.0003935071323167733,Midden
15454,3 Gewelds- en seksuele misdrijven,2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15455,4 Misdrijven WvSr (overig),2013,Sint-Oedenrode,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15456,4 Misdrijven WvSr (overig),2014,Sint-Oedenrode,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15457,4 Misdrijven WvSr (overig),2015,Sint-Oedenrode,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15458,4 Misdrijven WvSr (overig),2016,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15459,4 Misdrijven WvSr (overig),2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15460,5 Verkeersmisdrijven,2013,Sint-Oedenrode,Noord-Brabant,115.0,13.0,0.001131333005410723,Midden
15461,5 Verkeersmisdrijven,2014,Sint-Oedenrode,Noord-Brabant,90.0,12.0,0.0008853910477127398,Midden
15462,5 Verkeersmisdrijven,2015,Sint-Oedenrode,Noord-Brabant,95.0,17.0,0.0009345794392523365,Midden
15463,5 Verkeersmisdrijven,2016,Sint-Oedenrode,Noord-Brabant,100.0,18.0,0.000983767830791933,Midden
15464,5 Verkeersmisdrijven,2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15465,6 Drugsmisdrijven,2013,Sint-Oedenrode,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15466,6 Drugsmisdrijven,2014,Sint-Oedenrode,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15467,6 Drugsmisdrijven,2015,Sint-Oedenrode,Noord-Brabant,15.0,2.0,0.00014756517461878997,Midden
15468,6 Drugsmisdrijven,2016,Sint-Oedenrode,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15469,6 Drugsmisdrijven,2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15470,7 (Vuur)wapenmisdrijven,2013,Sint-Oedenrode,Noord-Brabant,5.0,0.0,4.918839153959666e-05,Laag
15471,7 (Vuur)wapenmisdrijven,2014,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15472,7 (Vuur)wapenmisdrijven,2015,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15473,7 (Vuur)wapenmisdrijven,2016,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15474,7 (Vuur)wapenmisdrijven,2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15475,9 Misdrijven overige wetten,2013,Sint-Oedenrode,Noord-Brabant,10.0,1.0,9.837678307919332e-05,Laag
15476,9 Misdrijven overige wetten,2014,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15477,9 Misdrijven overige wetten,2015,Sint-Oedenrode,Noord-Brabant,5.0,1.0,4.918839153959666e-05,Laag
15478,9 Misdrijven overige wetten,2016,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15479,9 Misdrijven overige wetten,2017,Sint-Oedenrode,Noord-Brabant,0.0,0.0,0.0,Laag
15480,"Misdrijven, totaal",2013,Sittard-Geleen,Limburg,8275.0,100.0,0.08140678799803247,Hoog
15481,"Misdrijven, totaal",2014,Sittard-Geleen,Limburg,8035.0,100.0,0.07904574520413182,Hoog
15482,"Misdrijven, totaal",2015,Sittard-Geleen,Limburg,7760.0,100.0,0.07634038366945402,Hoog
15483,"Misdrijven, totaal",2016,Sittard-Geleen,Limburg,6805.0,100.0,0.06694540088539105,Hoog
15484,"Misdrijven, totaal",2017,Sittard-Geleen,Limburg,6180.0,100.0,0.06079685194294147,Hoog
15485,1 Vermogensmisdrijven,2013,Sittard-Geleen,Limburg,5345.0,65.0,0.05258239055582883,Hoog
15486,1 Vermogensmisdrijven,2014,Sittard-Geleen,Limburg,5125.0,64.0,0.05041810132808657,Hoog
15487,1 Vermogensmisdrijven,2015,Sittard-Geleen,Limburg,5145.0,66.0,0.050614854894244964,Hoog
15488,1 Vermogensmisdrijven,2016,Sittard-Geleen,Limburg,4490.0,66.0,0.044171175602557795,Hoog
15489,1 Vermogensmisdrijven,2017,Sittard-Geleen,Limburg,3955.0,64.0,0.03890801770782096,Hoog
15490,"2 Vernielingen, misdr.openb.orde/gezag",2013,Sittard-Geleen,Limburg,1005.0,12.0,0.009886866699458928,Hoog
15491,"2 Vernielingen, misdr.openb.orde/gezag",2014,Sittard-Geleen,Limburg,1115.0,14.0,0.010969011313330055,Hoog
15492,"2 Vernielingen, misdr.openb.orde/gezag",2015,Sittard-Geleen,Limburg,1015.0,13.0,0.009985243482538122,Hoog
15493,"2 Vernielingen, misdr.openb.orde/gezag",2016,Sittard-Geleen,Limburg,790.0,12.0,0.007771765863256272,Hoog
15494,"2 Vernielingen, misdr.openb.orde/gezag",2017,Sittard-Geleen,Limburg,685.0,11.0,0.006738809640924742,Hoog
15495,3 Gewelds- en seksuele misdrijven,2013,Sittard-Geleen,Limburg,805.0,10.0,0.007919331037875062,Hoog
15496,3 Gewelds- en seksuele misdrijven,2014,Sittard-Geleen,Limburg,745.0,9.0,0.007329070339399902,Hoog
15497,3 Gewelds- en seksuele misdrijven,2015,Sittard-Geleen,Limburg,675.0,9.0,0.006640432857845549,Hoog
15498,3 Gewelds- en seksuele misdrijven,2016,Sittard-Geleen,Limburg,590.0,9.0,0.005804230201672406,Hoog
15499,3 Gewelds- en seksuele misdrijven,2017,Sittard-Geleen,Limburg,555.0,9.0,0.005459911460895229,Hoog
15500,4 Misdrijven WvSr (overig),2013,Sittard-Geleen,Limburg,75.0,1.0,0.0007378258730939499,Midden
15501,4 Misdrijven WvSr (overig),2014,Sittard-Geleen,Limburg,55.0,1.0,0.0005410723069355632,Midden
15502,4 Misdrijven WvSr (overig),2015,Sittard-Geleen,Limburg,45.0,1.0,0.0004426955238563699,Midden
15503,4 Misdrijven WvSr (overig),2016,Sittard-Geleen,Limburg,55.0,1.0,0.0005410723069355632,Midden
15504,4 Misdrijven WvSr (overig),2017,Sittard-Geleen,Limburg,50.0,1.0,0.0004918839153959665,Midden
15505,5 Verkeersmisdrijven,2013,Sittard-Geleen,Limburg,890.0,11.0,0.008755533694048205,Hoog
15506,5 Verkeersmisdrijven,2014,Sittard-Geleen,Limburg,850.0,11.0,0.008362026561731432,Hoog
15507,5 Verkeersmisdrijven,2015,Sittard-Geleen,Limburg,755.0,10.0,0.007427447122479096,Hoog
15508,5 Verkeersmisdrijven,2016,Sittard-Geleen,Limburg,770.0,11.0,0.007575012297097885,Hoog
15509,5 Verkeersmisdrijven,2017,Sittard-Geleen,Limburg,825.0,13.0,0.008116084604033449,Hoog
15510,6 Drugsmisdrijven,2013,Sittard-Geleen,Limburg,115.0,1.0,0.001131333005410723,Midden
15511,6 Drugsmisdrijven,2014,Sittard-Geleen,Limburg,95.0,1.0,0.0009345794392523365,Midden
15512,6 Drugsmisdrijven,2015,Sittard-Geleen,Limburg,90.0,1.0,0.0008853910477127398,Midden
15513,6 Drugsmisdrijven,2016,Sittard-Geleen,Limburg,90.0,1.0,0.0008853910477127398,Midden
15514,6 Drugsmisdrijven,2017,Sittard-Geleen,Limburg,65.0,1.0,0.0006394490900147565,Midden
15515,7 (Vuur)wapenmisdrijven,2013,Sittard-Geleen,Limburg,30.0,0.0,0.00029513034923757994,Midden
15516,7 (Vuur)wapenmisdrijven,2014,Sittard-Geleen,Limburg,30.0,0.0,0.00029513034923757994,Midden
15517,7 (Vuur)wapenmisdrijven,2015,Sittard-Geleen,Limburg,20.0,0.0,0.00019675356615838664,Midden
15518,7 (Vuur)wapenmisdrijven,2016,Sittard-Geleen,Limburg,20.0,0.0,0.00019675356615838664,Midden
15519,7 (Vuur)wapenmisdrijven,2017,Sittard-Geleen,Limburg,30.0,0.0,0.00029513034923757994,Midden
15520,9 Misdrijven overige wetten,2013,Sittard-Geleen,Limburg,15.0,0.0,0.00014756517461878997,Midden
15521,9 Misdrijven overige wetten,2014,Sittard-Geleen,Limburg,20.0,0.0,0.00019675356615838664,Midden
15522,9 Misdrijven overige wetten,2015,Sittard-Geleen,Limburg,15.0,0.0,0.00014756517461878997,Midden
15523,9 Misdrijven overige wetten,2016,Sittard-Geleen,Limburg,10.0,0.0,9.837678307919332e-05,Laag
15524,9 Misdrijven overige wetten,2017,Sittard-Geleen,Limburg,10.0,0.0,9.837678307919332e-05,Laag
15525,"Misdrijven, totaal",2013,Skarsterlân,Friesland,920.0,100.0,0.009050664043285785,Hoog
15526,"Misdrijven, totaal",2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15527,"Misdrijven, totaal",2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15528,"Misdrijven, totaal",2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15529,"Misdrijven, totaal",2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15530,1 Vermogensmisdrijven,2013,Skarsterlân,Friesland,475.0,52.0,0.004672897196261683,Hoog
15531,1 Vermogensmisdrijven,2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15532,1 Vermogensmisdrijven,2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15533,1 Vermogensmisdrijven,2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15534,1 Vermogensmisdrijven,2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15535,"2 Vernielingen, misdr.openb.orde/gezag",2013,Skarsterlân,Friesland,185.0,20.0,0.0018199704869650763,Midden
15536,"2 Vernielingen, misdr.openb.orde/gezag",2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15537,"2 Vernielingen, misdr.openb.orde/gezag",2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15538,"2 Vernielingen, misdr.openb.orde/gezag",2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15539,"2 Vernielingen, misdr.openb.orde/gezag",2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15540,3 Gewelds- en seksuele misdrijven,2013,Skarsterlân,Friesland,90.0,10.0,0.0008853910477127398,Midden
15541,3 Gewelds- en seksuele misdrijven,2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15542,3 Gewelds- en seksuele misdrijven,2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15543,3 Gewelds- en seksuele misdrijven,2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15544,3 Gewelds- en seksuele misdrijven,2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15545,4 Misdrijven WvSr (overig),2013,Skarsterlân,Friesland,10.0,1.0,9.837678307919332e-05,Laag
15546,4 Misdrijven WvSr (overig),2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15547,4 Misdrijven WvSr (overig),2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15548,4 Misdrijven WvSr (overig),2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15549,4 Misdrijven WvSr (overig),2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15550,5 Verkeersmisdrijven,2013,Skarsterlân,Friesland,140.0,15.0,0.0013772749631087064,Midden
15551,5 Verkeersmisdrijven,2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15552,5 Verkeersmisdrijven,2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15553,5 Verkeersmisdrijven,2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15554,5 Verkeersmisdrijven,2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15555,6 Drugsmisdrijven,2013,Skarsterlân,Friesland,5.0,1.0,4.918839153959666e-05,Laag
15556,6 Drugsmisdrijven,2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15557,6 Drugsmisdrijven,2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15558,6 Drugsmisdrijven,2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15559,6 Drugsmisdrijven,2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15560,7 (Vuur)wapenmisdrijven,2013,Skarsterlân,Friesland,5.0,0.0,4.918839153959666e-05,Laag
15561,7 (Vuur)wapenmisdrijven,2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15562,7 (Vuur)wapenmisdrijven,2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15563,7 (Vuur)wapenmisdrijven,2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15564,7 (Vuur)wapenmisdrijven,2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15565,9 Misdrijven overige wetten,2013,Skarsterlân,Friesland,5.0,0.0,4.918839153959666e-05,Laag
15566,9 Misdrijven overige wetten,2014,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15567,9 Misdrijven overige wetten,2015,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15568,9 Misdrijven overige wetten,2016,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15569,9 Misdrijven overige wetten,2017,Skarsterlân,Friesland,0.0,0.0,0.0,Laag
15570,"Misdrijven, totaal",2013,Sliedrecht,Zuid-Holland,1170.0,100.0,0.011510083620265617,Hoog
15571,"Misdrijven, totaal",2014,Sliedrecht,Zuid-Holland,985.0,100.0,0.009690113133300541,Hoog
15572,"Misdrijven, totaal",2015,Sliedrecht,Zuid-Holland,875.0,100.0,0.008607968519429415,Hoog
15573,"Misdrijven, totaal",2016,Sliedrecht,Zuid-Holland,865.0,100.0,0.008509591736350222,Hoog
15574,"Misdrijven, totaal",2017,Sliedrecht,Zuid-Holland,765.0,100.0,0.007525823905558289,Hoog
15575,1 Vermogensmisdrijven,2013,Sliedrecht,Zuid-Holland,685.0,58.0,0.006738809640924742,Hoog
15576,1 Vermogensmisdrijven,2014,Sliedrecht,Zuid-Holland,560.0,57.0,0.005509099852434826,Hoog
15577,1 Vermogensmisdrijven,2015,Sliedrecht,Zuid-Holland,500.0,57.0,0.004918839153959666,Hoog
15578,1 Vermogensmisdrijven,2016,Sliedrecht,Zuid-Holland,500.0,58.0,0.004918839153959666,Hoog
15579,1 Vermogensmisdrijven,2017,Sliedrecht,Zuid-Holland,380.0,49.0,0.003738317757009346,Hoog
15580,"2 Vernielingen, misdr.openb.orde/gezag",2013,Sliedrecht,Zuid-Holland,185.0,16.0,0.0018199704869650763,Midden
15581,"2 Vernielingen, misdr.openb.orde/gezag",2014,Sliedrecht,Zuid-Holland,150.0,15.0,0.0014756517461878998,Midden
15582,"2 Vernielingen, misdr.openb.orde/gezag",2015,Sliedrecht,Zuid-Holland,125.0,14.0,0.0012297097884899164,Midden
15583,"2 Vernielingen, misdr.openb.orde/gezag",2016,Sliedrecht,Zuid-Holland,115.0,14.0,0.001131333005410723,Midden
15584,"2 Vernielingen, misdr.openb.orde/gezag",2017,Sliedrecht,Zuid-Holland,105.0,14.0,0.0010329562223315297,Midden
15585,3 Gewelds- en seksuele misdrijven,2013,Sliedrecht,Zuid-Holland,100.0,8.0,0.000983767830791933,Midden
15586,3 Gewelds- en seksuele misdrijven,2014,Sliedrecht,Zuid-Holland,80.0,8.0,0.0007870142646335466,Midden
15587,3 Gewelds- en seksuele misdrijven,2015,Sliedrecht,Zuid-Holland,65.0,8.0,0.0006394490900147565,Midden
15588,3 Gewelds- en seksuele misdrijven,2016,Sliedrecht,Zuid-Holland,90.0,11.0,0.0008853910477127398,Midden
15589,3 Gewelds- en seksuele misdrijven,2017,Sliedrecht,Zuid-Holland,105.0,13.0,0.0010329562223315297,Midden
15590,4 Misdrijven WvSr (overig),2013,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15591,4 Misdrijven WvSr (overig),2014,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15592,4 Misdrijven WvSr (overig),2015,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15593,4 Misdrijven WvSr (overig),2016,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15594,4 Misdrijven WvSr (overig),2017,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15595,5 Verkeersmisdrijven,2013,Sliedrecht,Zuid-Holland,165.0,14.0,0.0016232169208066896,Midden
15596,5 Verkeersmisdrijven,2014,Sliedrecht,Zuid-Holland,160.0,16.0,0.0015740285292670931,Midden
15597,5 Verkeersmisdrijven,2015,Sliedrecht,Zuid-Holland,145.0,17.0,0.0014264633546483031,Midden
15598,5 Verkeersmisdrijven,2016,Sliedrecht,Zuid-Holland,130.0,15.0,0.001278898180029513,Midden
15599,5 Verkeersmisdrijven,2017,Sliedrecht,Zuid-Holland,150.0,20.0,0.0014756517461878998,Midden
15600,6 Drugsmisdrijven,2013,Sliedrecht,Zuid-Holland,15.0,1.0,0.00014756517461878997,Midden
15601,6 Drugsmisdrijven,2014,Sliedrecht,Zuid-Holland,15.0,1.0,0.00014756517461878997,Midden
15602,6 Drugsmisdrijven,2015,Sliedrecht,Zuid-Holland,20.0,2.0,0.00019675356615838664,Midden
15603,6 Drugsmisdrijven,2016,Sliedrecht,Zuid-Holland,10.0,1.0,9.837678307919332e-05,Laag
15604,6 Drugsmisdrijven,2017,Sliedrecht,Zuid-Holland,10.0,1.0,9.837678307919332e-05,Laag
15605,7 (Vuur)wapenmisdrijven,2013,Sliedrecht,Zuid-Holland,10.0,1.0,9.837678307919332e-05,Laag
15606,7 (Vuur)wapenmisdrijven,2014,Sliedrecht,Zuid-Holland,5.0,0.0,4.918839153959666e-05,Laag
15607,7 (Vuur)wapenmisdrijven,2015,Sliedrecht,Zuid-Holland,10.0,1.0,9.837678307919332e-05,Laag
15608,7 (Vuur)wapenmisdrijven,2016,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15609,7 (Vuur)wapenmisdrijven,2017,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15610,9 Misdrijven overige wetten,2013,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15611,9 Misdrijven overige wetten,2014,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15612,9 Misdrijven overige wetten,2015,Sliedrecht,Zuid-Holland,0.0,0.0,0.0,Laag
15613,9 Misdrijven overige wetten,2016,Sliedrecht,Zuid-Holland,5.0,0.0,4.918839153959666e-05,Laag
15614,9 Misdrijven overige wetten,2017,Sliedrecht,Zuid-Holland,5.0,1.0,4.918839153959666e-05,Laag
15615,"Misdrijven, totaal",2013,Slochteren,Groningen,410.0,100.0,0.0040334481062469256,Hoog
15616,"Misdrijven, totaal",2014,Slochteren,Groningen,365.0,100.0,0.003590752582390556,Hoog
15617,"Misdrijven, totaal",2015,Slochteren,Groningen,320.0,100.0,0.0031480570585341863,Midden
15618,"Misdrijven, totaal",2016,Slochteren,Groningen,355.0,100.0,0.0034923757993113626,Hoog
15619,"Misdrijven, totaal",2017,Slochteren,Groningen,280.0,100.0,0.002754549926217413,Midden
15620,1 Vermogensmisdrijven,2013,Slochteren,Groningen,215.0,53.0,0.002115100836202656,Midden
15621,1 Vermogensmisdrijven,2014,Slochteren,Groningen,190.0,52.0,0.001869158878504673,Midden
15622,1 Vermogensmisdrijven,2015,Slochteren,Groningen,155.0,49.0,0.0015248401377274965,Midden
15623,1 Vermogensmisdrijven,2016,Slochteren,Groningen,170.0,48.0,0.0016724053123462863,Midden
15624,1 Vermogensmisdrijven,2017,Slochteren,Groningen,140.0,50.0,0.0013772749631087064,Midden
15625,"2 Vernielingen, misdr.openb.orde/gezag",2013,Slochteren,Groningen,70.0,17.0,0.0006886374815543532,Midden
15626,"2 Vernielingen, misdr.openb.orde/gezag",2014,Slochteren,Groningen,50.0,13.0,0.0004918839153959665,Midden
15627,"2 Vernielingen, misdr.openb.orde/gezag",2015,Slochteren,Groningen,55.0,18.0,0.0005410723069355632,Midden
15628,"2 Vernielingen, misdr.openb.orde/gezag",2016,Slochteren,Groningen,60.0,17.0,0.0005902606984751599,Midden
15629,"2 Vernielingen, misdr.openb.orde/gezag",2017,Slochteren,Groningen,35.0,12.0,0.0003443187407771766,Midden
15630,3 Gewelds- en seksuele misdrijven,2013,Slochteren,Groningen,45.0,12.0,0.0004426955238563699,Midden
15631,3 Gewelds- en seksuele misdrijven,2014,Slochteren,Groningen,55.0,16.0,0.0005410723069355632,Midden
15632,3 Gewelds- en seksuele misdrijven,2015,Slochteren,Groningen,45.0,15.0,0.0004426955238563699,Midden
15633,3 Gewelds- en seksuele misdrijven,2016,Slochteren,Groningen,50.0,14.0,0.0004918839153959665,Midden
15634,3 Gewelds- en seksuele misdrijven,2017,Slochteren,Groningen,40.0,14.0,0.0003935071323167733,Midden
15635,4 Misdrijven WvSr (overig),2013,Slochteren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
15636,4 Misdrijven WvSr (overig),2014,Slochteren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
15637,4 Misdrijven WvSr (overig),2015,Slochteren,Groningen,0.0,0.0,0.0,Laag
15638,4 Misdrijven WvSr (overig),2016,Slochteren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
15639,4 Misdrijven WvSr (overig),2017,Slochteren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
15640,5 Verkeersmisdrijven,2013,Slochteren,Groningen,60.0,15.0,0.0005902606984751599,Midden
15641,5 Verkeersmisdrijven,2014,Slochteren,Groningen,60.0,16.0,0.0005902606984751599,Midden
15642,5 Verkeersmisdrijven,2015,Slochteren,Groningen,55.0,18.0,0.0005410723069355632,Midden
15643,5 Verkeersmisdrijven,2016,Slochteren,Groningen,55.0,15.0,0.0005410723069355632,Midden
15644,5 Verkeersmisdrijven,2017,Slochteren,Groningen,50.0,19.0,0.0004918839153959665,Midden
15645,6 Drugsmisdrijven,2013,Slochteren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
15646,6 Drugsmisdrijven,2014,Slochteren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
15647,6 Drugsmisdrijven,2015,Slochteren,Groningen,0.0,0.0,0.0,Laag
15648,6 Drugsmisdrijven,2016,Slochteren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
15649,6 Drugsmisdrijven,2017,Slochteren,Groningen,10.0,3.0,9.837678307919332e-05,Laag
15650,7 (Vuur)wapenmisdrijven,2013,Slochteren,Groningen,0.0,0.0,0.0,Laag
15651,7 (Vuur)wapenmisdrijven,2014,Slochteren,Groningen,0.0,0.0,0.0,Laag
15652,7 (Vuur)wapenmisdrijven,2015,Slochteren,Groningen,0.0,0.0,0.0,Laag
15653,7 (Vuur)wapenmisdrijven,2016,Slochteren,Groningen,0.0,0.0,0.0,Laag
15654,7 (Vuur)wapenmisdrijven,2017,Slochteren,Groningen,0.0,0.0,0.0,Laag
15655,9 Misdrijven overige wetten,2013,Slochteren,Groningen,10.0,2.0,9.837678307919332e-05,Laag
15656,9 Misdrijven overige wetten,2014,Slochteren,Groningen,0.0,0.0,0.0,Laag
15657,9 Misdrijven overige wetten,2015,Slochteren,Groningen,0.0,0.0,0.0,Laag
